b_cate,m_cate,s_href,s_cate,book_img,book_name,book_url,book_desc,book_price,book_author,book_publish_data,book_press,book_comment
期刊音像,教育音像,http://category.dangdang.com/cp07.15.00.00.00.00.html,计算机学习/考试/考级,http://img3m0.ddimg.cn/49/21/1525517680-1_b_2.jpg," 全国计算机等级考试无纸化模拟试卷 全国计算机等级考试命题研究院,虎奔教育考研中心 著作 【文轩网正版图书】全国计算机等级考试无纸化模拟试卷 全国计算机等级考试命题研究院,虎奔教育考研中心 著作",http://product.dangdang.com/1525517680.html,本书具有以下四大特点。 1．很大程度上，真考题库 本书所有试题均为真实考试原型题，试题类型包括选择题和上机操作题，知识点接近覆盖近期新真考题库，并逐年不断更新，以真题为核心组织全书的内容，同时提供考前密押试题…… 2．无纸化，真考环境 本书配套软件接近模拟真实考试环境，其中包括4 大功能模块：选择题、操作题日常练习系统，强化练习系统，接近仿真的模拟考试系统以及真人高清名师讲堂系统。 3．数字化，学习平台 网络课堂，名师、真人、高清视频，循序渐进，由浅入深，结合诙谐的语言和生动的举例，讲解考试中的重点和难点；全新研发的手机软件，随时随地练习、答题和记忆，使备考变得简单。 4．自助式，全程服务 虎奔培训、虎奔官网、手机软件、YY 讲座、虎奔网校、免费答疑热线、专业QQ 群等互动平台，随时为您答疑解惑；考,¥11.90,全国计算机等级考试命题研究院虎奔教育考研中心,2013-10-01,北京理工大学出版社,0条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.15.00.00.00.00.html,计算机学习/考试/考级,http://img3m0.ddimg.cn/42/22/1525509060-1_b_1.jpg, 全国计算机等级考试历年真题必练(含关键考点点评) 全国计算机等级考试命题研究组 编 著作 【文轩网正版图书】全国计算机等级考试历年真题必练(含关键考点点评) 全国计算机等级考试命题研究组 编 著作,http://product.dangdang.com/1525509060.html,,¥18.40,全国计算机等级考试命题研究组,2014-01-01,北京邮电学院出版社,0条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.15.00.00.00.00.html,计算机学习/考试/考级,http://img3m0.ddimg.cn/67/32/1525504630-1_b_1.jpg, 2014年全国计算机等级考试超级题库(真题库+样题库) 全国计算机等级考试命题研究组 编 著作 【文轩网正版图书】2014年全国计算机等级考试超级题库(真题库+样题库) 全国计算机等级考试命题研究组 编 著作,http://product.dangdang.com/1525504630.html,,¥23.00,全国计算机等级考试命题研究组,2014-01-01,北京邮电学院出版社,0条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.15.00.00.00.00.html,计算机学习/考试/考级,http://img3m0.ddimg.cn/59/17/1525498880-1_b_1.jpg, 全国计算机等级考试零起点一本通二级ACCESS 全国计算机等级考试命题研究组-新思路教育科技研究中心 著作 【文轩网正版图书】全国计算机等级考试零起点一本通二级ACCESS 全国计算机等级考试命题研究组-新思路教育科技研究中心 著作,http://product.dangdang.com/1525498880.html,《全国计算机等级考试零起点一本通:二级Access(2009)》：重磅模拟软件：模拟真实的上机考试环境，自动组卷、自动评分，给考生提供一个难得的上机练习机会。将考点讲解、经典试题分析、仿真模拟试卷以及上机试题等多项学习内容融入一体。,¥26.10,全国计算机等级考试命题研究组新思路教育科技研究中心,2010-04-15,化学工业出版社,0条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.15.00.00.00.00.html,计算机学习/考试/考级,http://img3m0.ddimg.cn/66/22/1525494630-1_b_1.jpg," 二级VISUALFOXPRO/2014全国计算机等级考试无纸化模拟试卷 全国计算机等级考试命题研究室,虎奔教育教研中心 【文轩网正版图书】二级VISUALFOXPRO/2014全国计算机等级考试无纸化模拟试卷 全国计算机等级考试命题研究室,虎奔教育教研中心 著作",http://product.dangdang.com/1525494630.html,,¥11.90,全国计算机等级考试命题研究室虎奔教育教研中心,2013-10-01,北京理工大学出版社,0条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.15.00.00.00.00.html,计算机学习/考试/考级,http://img3m0.ddimg.cn/58/18/1525495810-1_b_1.jpg, 全国计算机等级考试无纸化模拟试卷 全国计算机等级考试命题研究室 著作 【文轩网正版图书】全国计算机等级考试无纸化模拟试卷 全国计算机等级考试命题研究室 著作,http://product.dangdang.com/1525495810.html,《虎奔教育？全国计算机等级考试专业辅导用书:全国计算机等级考试无纸化模拟试卷:2级Visual FoxPro(2013年3月考试专用)》编辑推荐：为了适应等级考试的变化，同时帮助广大老师和考生更好地把握新的考试内容，高效地通过计算机等级考试，《虎奔教育？全国计算机等级考试专业辅导用书:全国计算机等级考试无纸化模拟试卷:2级Visual FoxPro(2013年3月考试专用)》编写组认真研究无纸化考试的考试形式和2012年近期新考试大纲，组织具有多年教学、命题、策划等经验的各方专业人士，仔细分析众多全国计算机等级考试以及其他教育产品的优点，精心策划了《虎奔教育？全国计算机等级考试专业辅导用书:全国计算机等级考试无纸化模拟试卷:2级Visual FoxPro(2013年3月考试专用)》。同时，以软件、网校、手机和现场培训等多种形式为考生提供服务。,¥11.80,全国计算机等级考试命题研究室,2012-10-01,北京理工大学出版社,0条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.15.00.00.00.00.html,计算机学习/考试/考级,http://img3m0.ddimg.cn/43/6/1525489360-1_b_1.jpg, 全国计算机等级考试全能教程 全国计算机等级考试命题研究组 编 著作 【文轩网正版图书】全国计算机等级考试全能教程 全国计算机等级考试命题研究组 编 著作,http://product.dangdang.com/1525489360.html,,¥24.40,全国计算机等级考试命题研究组,2014-01-01,北京邮电学院出版社,0条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.15.00.00.00.00.html,计算机学习/考试/考级,http://img3m0.ddimg.cn/79/31/1525475140-1_b_1.jpg, 2011全国计算机等级考试笔试模拟考场·二级Vixual FoxPro 全国计算机等级考试命题研究中心 著作 【文轩网正版图书】2011全国计算机等级考试笔试模拟考场·二级Vixual FoxPro 全国计算机等级考试命题研究中心 著作,http://product.dangdang.com/1525475140.html,,¥9.80,全国计算机等级考试命题研究中心,2010-01-01,电子工业出版社,0条评论
期刊音像,音乐,http://category.dangdang.com/cp03.28.00.00.00.00.html,有声读物,http://img3m6.ddimg.cn/5/3/1191921296-1_b_1.jpg, 吉檀迦利泰戈尔经典散文诗选2CD+书 名家朗诵 经典珍藏 音乐配乐 ,http://product.dangdang.com/1191921296.html,,¥17.30,大音,2015-10-07,广东大音音像出版社,12条评论
期刊音像,音乐,http://category.dangdang.com/cp03.28.00.00.00.00.html,有声读物,http://img3m9.ddimg.cn/44/34/23568479-1_b_1.jpg, 《甄嬛传》卡片式U盘听书卡 ,http://product.dangdang.com/23568479.html,,¥79.80,,None,,1条评论
期刊音像,音乐,http://category.dangdang.com/cp03.28.00.00.00.00.html,有声读物,http://img3m8.ddimg.cn/43/16/23171488-1_b_2.jpg, 水墨时空 ,http://product.dangdang.com/23171488.html,,¥156.40,,None,,1条评论
期刊音像,音乐,http://category.dangdang.com/cp03.28.00.00.00.00.html,有声读物,http://img3m6.ddimg.cn/69/24/1175018496-1_b_1.jpg, 名家朗诵 中外传世诗歌散文 西湖的雪景 正版直营 CD车载有声朗诵 ,http://product.dangdang.com/1175018496.html,,¥12.35,大音,2011-10-03,广东大音音像出版社,6条评论
期刊音像,音乐,http://category.dangdang.com/cp03.28.00.00.00.00.html,有声读物,http://img3m7.ddimg.cn/3/9/1299538947-1_b_1.jpg, 大音正版音像CD 配乐朗诵系列-中外诗歌散文经典作品10部合集精装书+10CD 睡前听故事车载音像 儿童有声读物cd 本辑是由著名朗诵艺术家们配乐朗诵的中外作家的散文、诗歌，是一部值的珍藏的作品,http://product.dangdang.com/1299538947.html,,¥153.00,广东大音音像出版社,2016-04-01,广东大音音像出版社,3条评论
期刊音像,音乐,http://category.dangdang.com/cp03.28.00.00.00.00.html,有声读物,http://img3m6.ddimg.cn/2/36/1191920996-1_b_1.jpg, 名家朗诵 中外诗歌散文 桂林山水歌 中国抒情诗歌 车载cd 正版 ,http://product.dangdang.com/1191920996.html,,¥20.00,大音,2010-10-06,广东大音音像出版社,5条评论
期刊音像,音乐,http://category.dangdang.com/cp03.28.00.00.00.00.html,有声读物,http://img3m6.ddimg.cn/83/36/23297456-1_b_2.jpg, 道听途说：花木兰 单田芳（MP3 3碟） ,http://product.dangdang.com/23297456.html,随心点播经典名篇 有效利用无聊时间 作者简介：单田芳，著名评书表演艺术大师，国家级非物质文化遗产继承人。原鞍山曲艺团业务团长，现任北京曲艺家协会名誉主席。1934年生于天津，同年随父母到沈阳，1952年在沈阳二十七中高中毕业后考入东北工学院，1987年退休，1995年赴京创办北京单田芳艺术传播有限责任公司。从艺半个多世纪以来，共录制、播出了《隋唐演义》、《三侠五义》、《乱世枭雄》等100余部共计15000余集广播、电视评书作品，整理编著17套28种传统评书文字书稿，开评书走向市场的先河。 “凡有井水处，皆听单田芳”， “单田芳评书”已经成为中国传统文化的一个重要符号。,¥32.80,,None,,26条评论
期刊音像,音乐,http://category.dangdang.com/cp03.28.00.00.00.00.html,有声读物,http://img3m7.ddimg.cn/16/3/1163672647-1_b_2.jpg, 大音正版音像CD 中外传世诗歌散文-背影 朱自清 睡前听故事车载音像 儿童有声读物cd 幼教启蒙 名家朗诵 青少年中外 ,http://product.dangdang.com/1163672647.html,,¥19.00,委员会编订,2011-02-03,广东大音音像出版社,16条评论
期刊音像,音乐,http://category.dangdang.com/cp03.28.00.00.00.00.html,有声读物,http://img3m8.ddimg.cn/96/17/1383510048-1_b_1.jpg," 道听途说听书系列 长篇评书《深宫惊变》单田芳 原装正版,当天发货,正规机打增值税发票,满一千送16G优盘",http://product.dangdang.com/1383510048.html,,¥60.00,,2018-09-01,北京科海电子出版社,1条评论
期刊音像,音乐,http://category.dangdang.com/cp03.28.00.00.00.00.html,有声读物,http://img3m4.ddimg.cn/51/4/20916474-1_b_2.jpg, 话说五千年：20郑和七下西洋（CD） ,http://product.dangdang.com/20916474.html,学龄前儿童必听的中华历史知识，献给渴望了解中国历史的小朋友。聆听中华千年历史述说，感受国学万卷文明古韵。,¥10.60,,None,,47条评论
期刊音像,音乐,http://category.dangdang.com/cp03.28.00.00.00.00.html,有声读物,http://img3m2.ddimg.cn/11/8/1204554692-1_b_2.jpg, 大音正版音像CD 世界经典童话故事-宝葫芦的秘密小学版 5cd适合6-12岁 睡前听故事车载音像 儿童有声读物cd 幼 领先一步让孩子倾听世界名著--触动孩子心灵的20部经典作品。这部作品以隽永的艺术魅力吸引着成千上万的小读者，成为中国儿童文学永恒的经典，被孩子们珍藏在记忆深处。,http://product.dangdang.com/1204554692.html,,¥57.80,央广集团播音员田龙,2014-05-07,广东大音音像出版社,18条评论
期刊音像,音乐,http://category.dangdang.com/cp03.28.00.00.00.00.html,有声读物,http://img3m4.ddimg.cn/48/17/470694-1_b_2.jpg, 家佳听书馆：水浒传 下（7CD/软件 MP3版） ,http://product.dangdang.com/470694.html,《水浒传》中讲述了一批啸聚江湖，仗义行侠的绿林好汉的独特性格和各人被逼上梁山的成长道路。书中塑造了108个英雄好汉，每人有每人的语言，通过这些语言，人物的迥异性格被刻画得惟妙惟肖，栩栩如生。本产品分上、下两部，共14张盘。,¥41.50,,None,,132条评论
期刊音像,音乐,http://category.dangdang.com/cp03.28.00.00.00.00.html,有声读物,http://img3m4.ddimg.cn/47/8/23395034-1_b_1.jpg, 古道西风——元曲名篇欣赏（薛中锐朗诵） ,http://product.dangdang.com/23395034.html,聆听经典·中国古代卷 表演艺术家 山东省话剧院国家一级演员 薛中锐,¥25.50,,None,,7条评论
期刊音像,音乐,http://category.dangdang.com/cp03.28.00.00.00.00.html,有声读物,http://img3m2.ddimg.cn/94/15/1246667692-1_b_2.jpg, 大音正版音像CD 世界经典童话故事四部合集-快乐王子+爱丽丝漫游仙境+小熊请客+穿靴子的猫 4cd 书 睡前听故事车载 童话就像一根魔棒，她在孩子幼小的心灵中神奇地搅动，通过一个个美妙的、纯洁的、奇特的、怪异的、或智慧的人物形象，编织成一个个无比神奇的故事，告诉孩子们这世界上什么是真善美，什么是假恶丑。一代一代的孩子们,http://product.dangdang.com/1246667692.html,,¥40.80,林如郑晶鞠萍牟云,2014-07-02,广东大音音像出版社,7条评论
